1.681,1.932,9.661,-0.203,-0.149,-0.132
1.669,1.925,9.670,-0.211,-0.150,-0.140
1.652,1.911,9.692,-0.217,-0.149,-0.148
1.650,1.911,9.694,-0.224,-0.149,-0.155
1.647,1.908,9.725,-0.230,-0.148,-0.162
1.592,1.891,9.792,-0.241,-0.145,-0.176
1.578,1.863,9.802,-0.246,-0.143,-0.185
1.535,1.832,9.847,-0.249,-0.141,-0.192
1.520,1.810,9.878,-0.252,-0.136,-0.195
1.504,1.788,9.907,-0.252,-0.133,-0.197
1.487,1.755,9.910,-0.252,-0.128,-0.197
1.453,1.738,9.936,-0.252,-0.123,-0.195
1.425,1.724,9.941,-0.253,-0.117,-0.193
1.415,1.712,9.941,-0.253,-0.114,-0.191
1.398,1.705,9.938,-0.252,-0.110,-0.188
1.386,1.724,9.934,-0.252,-0.107,-0.184
1.338,1.726,9.948,-0.251,-0.104,-0.181
1.314,1.743,9.962,-0.249,-0.103,-0.178
1.298,1.753,9.979,-0.246,-0.103,-0.175
1.233,1.853,10.185,-0.200,-0.097,-0.067
1.240,1.884,10.228,-0.199,-0.096,-0.056
1.262,1.927,10.276,-0.197,-0.093,-0.046
1.295,1.966,10.290,-0.189,-0.086,-0.037
1.329,1.990,10.274,-0.183,-0.081,-0.033
1.334,2.033,10.317,-0.179,-0.076,-0.031
1.358,2.047,10.333,-0.177,-0.071,-0.033
1.372,2.033,10.355,-0.176,-0.066,-0.033
1.379,2.023,10.362,-0.173,-0.064,-0.029
1.401,2.033,10.374,-0.168,-0.059,-0.022
1.429,2.071,10.381,-0.160,-0.052,-0.012
1.446,2.112,10.367,-0.154,-0.047,-0.005
1.456,2.138,10.374,-0.150,-0.043,-0.001
1.482,2.200,10.379,-0.143,-0.037,0.006
1.535,2.277,10.350,-0.131,-0.031,0.000
1.542,2.291,10.319,-0.125,-0.030,-0.007
1.544,2.298,10.319,-0.119,-0.030,-0.014
1.537,2.294,10.293,-0.111,-0.029,-0.020
1.544,2.286,10.269,-0.105,-0.030,-0.024
1.537,2.286,10.274,-0.103,-0.030,-0.027
1.544,2.298,10.276,-0.102,-0.032,-0.031
1.551,2.274,10.276,-0.103,-0.033,-0.035
1.549,2.253,10.269,-0.104,-0.034,-0.039
1.549,2.246,10.274,-0.104,-0.034,-0.042
1.561,2.258,10.290,-0.102,-0.033,-0.042
1.559,2.267,10.326,-0.100,-0.031,-0.044
1.573,2.272,10.357,-0.094,-0.029,-0.046
1.640,2.234,10.309,-0.058,-0.013,-0.078
1.647,2.210,10.293,-0.051,-0.010,-0.086
1.654,2.198,10.271,-0.047,-0.010,-0.090
1.657,2.172,10.269,-0.041,-0.009,-0.095
1.664,2.152,10.252,-0.036,-0.006,-0.100
1.645,2.140,10.228,-0.032,-0.004,-0.104
1.633,2.128,10.216,-0.029,-0.002,-0.107
1.640,2.107,10.190,-0.027,0.001,-0.111
1.623,2.088,10.171,-0.022,0.002,-0.114
1.616,2.071,10.147,-0.017,0.004,-0.117
1.611,2.054,10.149,-0.013,0.005,-0.118
1.614,2.023,10.101,-0.009,0.006,-0.120
1.614,2.006,10.099,-0.005,0.007,-0.122
1.616,1.975,10.084,-0.004,0.006,-0.124
1.609,1.946,10.070,-0.005,0.007,-0.127
1.599,1.889,10.065,-0.005,0.006,-0.128
1.595,1.863,10.060,-0.006,0.006,-0.128
1.597,1.839,10.041,-0.006,0.007,-0.126
1.587,1.827,10.063,-0.007,0.008,-0.124
1.604,1.832,10.044,-0.008,0.008,-0.122
1.621,1.846,10.025,-0.010,0.009,-0.118
1.638,1.839,10.032,-0.014,0.012,-0.115
1.645,1.841,10.058,-0.018,0.015,-0.113
1.650,1.832,10.065,-0.022,0.017,-0.113
1.669,1.839,10.084,-0.022,0.021,-0.115
1.683,1.824,10.104,-0.021,0.024,-0.119
1.683,1.815,10.094,-0.016,0.027,-0.123
1.695,1.776,10.084,-0.005,0.032,-0.128
1.695,1.748,10.072,0.007,0.036,-0.131
1.695,1.738,10.041,0.013,0.038,-0.131
1.702,1.714,10.022,0.021,0.040,-0.131
1.690,1.697,9.967,0.025,0.041,-0.130
1.683,1.669,9.924,0.028,0.041,-0.128
1.674,1.645,9.890,0.028,0.039,-0.127
1.669,1.626,9.850,0.028,0.034,-0.123
1.654,1.611,9.811,0.028,0.030,-0.118
1.650,1.614,9.787,0.026,0.025,-0.112
1.638,1.618,9.771,0.026,0.022,-0.109
1.654,1.621,9.773,0.022,0.016,-0.104
1.650,1.628,9.759,0.017,0.012,-0.100
1.645,1.621,9.756,0.010,0.007,-0.098
1.645,1.566,9.790,0.001,0.003,-0.095
1.647,1.547,9.843,-0.002,0.003,-0.092
1.635,1.516,9.881,-0.002,0.004,-0.088
1.640,1.506,9.934,-0.002,0.006,-0.084
1.635,1.494,9.953,-0.002,0.009,-0.079
1.650,1.484,9.960,-0.003,0.015,-0.074
1.662,1.453,9.929,-0.002,0.021,-0.066
1.657,1.429,9.919,-0.003,0.028,-0.057
1.671,1.432,9.883,-0.004,0.032,-0.048
1.659,1.448,9.828,-0.008,0.037,-0.039
1.664,1.453,9.787,-0.012,0.040,-0.030
1.652,1.465,9.771,-0.017,0.040,-0.023
1.642,1.453,9.773,-0.021,0.040,-0.019
1.645,1.463,9.776,-0.025,0.039,-0.012
1.652,1.468,9.790,-0.032,0.038,-0.001
1.678,1.470,9.790,-0.037,0.035,0.010
1.702,1.477,9.802,-0.039,0.034,0.016
1.733,1.484,9.780,-0.043,0.031,0.025
1.745,1.494,9.735,-0.045,0.029,0.033
1.753,1.496,9.701,-0.048,0.024,0.038
1.774,1.506,9.697,-0.048,0.019,0.041
1.805,1.516,9.687,-0.048,0.013,0.046
1.810,1.523,9.687,-0.046,0.006,0.050
1.822,1.547,9.670,-0.042,-0.003,0.055
1.815,1.568,9.682,-0.040,-0.009,0.059
1.820,1.599,9.697,-0.039,-0.016,0.062
1.841,1.638,9.692,-0.040,-0.023,0.062
1.834,1.654,9.711,-0.042,-0.026,0.062
1.827,1.657,9.708,-0.044,-0.030,0.062
1.820,1.690,9.740,-0.048,-0.032,0.064
1.805,1.721,9.754,-0.052,-0.032,0.063
1.817,1.743,9.742,-0.054,-0.030,0.063
1.820,1.765,9.754,-0.060,-0.027,0.060
1.815,1.779,9.764,-0.067,-0.023,0.057
1.832,1.793,9.766,-0.072,-0.019,0.055
1.839,1.800,9.787,-0.076,-0.016,0.053
1.858,1.824,9.792,-0.083,-0.010,0.052
1.856,1.867,9.807,-0.090,-0.006,0.050
1.867,1.906,9.771,-0.096,-0.001,0.047
1.867,1.918,9.776,-0.101,0.001,0.044
1.863,1.954,9.766,-0.107,0.002,0.039
1.865,1.997,9.785,-0.115,0.003,0.032
1.858,2.030,9.811,-0.122,0.001,0.023
1.856,2.059,9.864,-0.128,-0.003,0.009
1.858,2.069,9.905,-0.130,-0.004,0.000
1.841,2.073,9.979,-0.130,-0.006,-0.009
1.848,2.071,10.036,-0.130,-0.006,-0.017
1.839,2.066,10.065,-0.130,-0.006,-0.022
1.839,2.047,10.092,-0.128,-0.005,-0.029
1.832,2.028,10.094,-0.126,-0.004,-0.033
1.834,2.014,10.089,-0.120,-0.003,-0.036
1.820,2.023,10.089,-0.115,-0.003,-0.037
1.793,2.023,10.101,-0.108,-0.001,-0.040
1.769,2.023,10.108,-0.105,0.002,-0.045
1.733,1.994,10.077,-0.102,0.002,-0.049
1.717,1.978,10.096,-0.100,0.003,-0.051
1.697,1.966,10.135,-0.097,0.005,-0.050
1.674,1.951,10.130,-0.093,0.009,-0.042
1.652,1.951,10.094,-0.092,0.010,-0.039
1.650,1.951,10.056,-0.093,0.010,-0.036
1.642,1.935,10.034,-0.091,0.009,-0.033
1.642,1.939,10.048,-0.088,0.007,-0.031
1.638,1.946,10.029,-0.085,0.005,-0.027
1.633,1.942,10.051,-0.083,0.003,-0.023
1.650,1.930,10.070,-0.086,0.003,-0.018
1.657,1.932,10.080,-0.087,0.003,-0.015
1.652,1.944,10.053,-0.086,0.002,-0.010
1.654,1.961,10.063,-0.082,0.001,-0.005
1.635,1.990,10.080,-0.078,-0.001,0.000
1.647,2.021,10.068,-0.075,-0.003,0.001
1.650,2.021,10.171,-0.061,-0.008,-0.014
1.654,2.002,10.151,-0.059,-0.006,-0.013
1.650,1.997,10.142,-0.055,-0.005,-0.011
1.638,1.975,10.125,-0.052,-0.003,-0.009
1.635,1.980,10.113,-0.050,-0.002,-0.007
1.645,1.982,10.094,-0.048,-0.000,-0.006
1.642,1.968,10.068,-0.045,0.001,-0.003
1.618,1.973,10.077,-0.043,0.003,-0.002
1.616,1.978,10.082,-0.041,0.004,-0.002
1.614,1.980,10.104,-0.040,0.005,-0.003
1.604,1.978,10.099,-0.039,0.007,-0.004
1.604,1.970,10.101,-0.040,0.011,-0.004
1.595,1.963,10.120,-0.040,0.014,-0.003
1.604,1.958,10.111,-0.040,0.019,0.001
1.607,1.958,10.118,-0.038,0.023,0.006
1.618,1.963,10.096,-0.035,0.028,0.009
1.614,1.978,10.077,-0.033,0.031,0.011
1.626,1.994,10.039,-0.030,0.034,0.011
1.621,1.999,10.003,-0.027,0.034,0.010
1.623,2.016,9.955,-0.025,0.033,0.007
1.630,1.994,9.893,-0.023,0.031,0.004
1.635,1.992,9.898,-0.022,0.030,0.002
1.633,1.968,9.919,-0.021,0.026,-0.001
1.642,1.966,9.905,-0.019,0.022,-0.002
1.645,1.975,9.934,-0.018,0.020,-0.002
1.640,1.958,9.950,-0.018,0.018,-0.002
1.650,1.966,9.943,-0.018,0.015,-0.002
1.659,1.963,9.931,-0.017,0.012,-0.000
1.647,1.956,9.852,-0.010,0.007,-0.001
1.647,1.951,9.831,-0.010,0.005,-0.003
1.652,1.939,9.816,-0.012,0.003,-0.007
1.638,1.930,9.821,-0.013,0.000,-0.010
1.640,1.920,9.864,-0.016,-0.001,-0.012
1.640,1.925,9.902,-0.018,-0.001,-0.012
1.647,1.923,9.926,-0.018,0.000,-0.011
1.640,1.944,9.957,-0.019,0.004,-0.010
1.671,1.961,9.960,-0.021,0.010,-0.010
1.688,1.980,9.957,-0.021,0.013,-0.011
1.700,1.987,9.936,-0.023,0.017,-0.014
1.705,1.990,9.888,-0.022,0.018,-0.016
1.714,1.992,9.874,-0.020,0.020,-0.019
1.721,1.990,9.850,-0.019,0.020,-0.023
1.729,1.980,9.823,-0.019,0.019,-0.031
1.724,1.963,9.826,-0.020,0.017,-0.036
1.700,1.937,9.831,-0.023,0.015,-0.042
1.693,1.935,9.862,-0.025,0.014,-0.047
1.700,1.918,9.902,-0.026,0.013,-0.048
1.688,1.920,9.943,-0.027,0.014,-0.048
1.666,1.937,9.991,-0.029,0.017,-0.047
1.659,1.951,9.998,-0.033,0.019,-0.047
1.671,1.951,9.996,-0.036,0.022,-0.047
1.664,1.961,9.984,-0.037,0.024,-0.047
1.664,1.961,9.965,-0.037,0.025,-0.046
1.659,1.958,9.948,-0.036,0.023,-0.048
1.664,1.939,9.962,-0.035,0.021,-0.050
1.659,1.923,9.946,-0.036,0.018,-0.054
1.635,1.865,9.960,-0.036,0.007,-0.057
1.647,1.846,10.003,-0.034,0.005,-0.054
1.642,1.846,10.044,-0.032,0.005,-0.051
1.659,1.856,10.087,-0.029,0.006,-0.046
1.652,1.872,10.108,-0.026,0.007,-0.043
1.666,1.870,10.130,-0.022,0.010,-0.040
1.666,1.872,10.096,-0.018,0.013,-0.038
1.664,1.882,10.077,-0.014,0.014,-0.036
1.650,1.872,10.039,-0.009,0.014,-0.036
1.676,1.870,10.008,-0.006,0.013,-0.037
1.683,1.856,9.969,-0.005,0.012,-0.037
1.678,1.834,9.962,-0.005,0.009,-0.037
1.666,1.824,9.957,-0.006,0.006,-0.037
1.671,1.817,9.984,-0.008,0.003,-0.039
1.669,1.817,10.022,-0.009,0.003,-0.038
1.659,1.839,10.058,-0.012,0.005,-0.036
1.647,1.841,10.068,-0.012,0.007,-0.035
1.674,1.858,10.068,-0.012,0.011,-0.035
1.690,1.858,10.072,-0.012,0.016,-0.035
1.697,1.853,10.036,-0.012,0.019,-0.036
1.702,1.841,10.005,-0.012,0.021,-0.036
1.702,1.820,9.986,-0.011,0.025,-0.036
1.700,1.798,9.941,-0.009,0.027,-0.036
1.697,1.769,9.917,-0.007,0.029,-0.033
1.707,1.774,9.926,-0.006,0.029,-0.031
1.702,1.786,9.938,-0.004,0.031,-0.028
1.693,1.786,9.957,-0.004,0.032,-0.026
1.686,1.779,9.950,-0.005,0.033,-0.025
1.714,1.786,9.814,-0.014,0.034,-0.016
1.712,1.774,9.797,-0.021,0.030,-0.014
1.707,1.774,9.787,-0.026,0.027,-0.013
1.721,1.774,9.780,-0.033,0.023,-0.010
1.738,1.776,9.778,-0.039,0.018,-0.006
1.733,1.786,9.795,-0.044,0.012,-0.004
1.738,1.808,9.799,-0.047,0.009,-0.004
1.753,1.839,9.838,-0.050,0.004,-0.005
1.774,1.858,9.852,-0.052,0.000,-0.008
1.772,1.870,9.867,-0.052,-0.003,-0.011
1.786,1.856,9.900,-0.049,-0.005,-0.013
1.776,1.846,9.931,-0.045,-0.006,-0.017
1.774,1.844,9.969,-0.041,-0.005,-0.019
1.776,1.836,9.996,-0.039,-0.004,-0.021
1.760,1.829,10.005,-0.036,-0.001,-0.023
1.757,1.815,9.998,-0.035,0.002,-0.024
1.738,1.827,9.993,-0.036,0.005,-0.026
1.741,1.836,9.984,-0.036,0.010,-0.026
1.729,1.841,9.974,-0.037,0.013,-0.027
1.731,1.846,9.957,-0.038,0.015,-0.028
1.731,1.839,9.917,-0.042,0.017,-0.031
1.736,1.827,9.893,-0.046,0.018,-0.033
1.719,1.822,9.859,-0.052,0.019,-0.038
1.721,1.824,9.852,-0.055,0.017,-0.041
1.724,1.800,9.843,-0.059,0.016,-0.044
1.741,1.788,9.862,-0.060,0.014,-0.044
1.717,1.776,9.881,-0.062,0.012,-0.043
1.721,1.767,9.869,-0.063,0.010,-0.042
1.705,1.755,9.910,-0.062,0.003,-0.036
1.709,1.772,9.929,-0.060,0.002,-0.034
1.695,1.772,9.926,-0.059,0.002,-0.033
1.688,1.774,9.941,-0.057,0.002,-0.030
1.695,1.784,9.922,-0.056,0.002,-0.027
1.695,1.805,9.912,-0.055,0.002,-0.023
1.702,1.815,9.914,-0.055,0.002,-0.022
1.719,1.856,9.883,-0.055,0.001,-0.022
1.726,1.863,9.855,-0.054,0.000,-0.023
1.724,1.867,9.862,-0.054,-0.002,-0.024
1.712,1.865,9.857,-0.054,-0.004,-0.026
1.714,1.858,9.859,-0.054,-0.006,-0.028
1.705,1.860,9.871,-0.055,-0.007,-0.029
1.712,1.863,9.883,-0.056,-0.008,-0.028
1.712,1.865,9.890,-0.059,-0.008,-0.029
1.700,1.863,9.890,-0.062,-0.007,-0.029
1.700,1.882,9.890,-0.062,-0.005,-0.029
1.707,1.887,9.926,-0.063,-0.004,-0.029
1.709,1.894,9.919,-0.064,-0.002,-0.030
1.712,1.896,9.910,-0.064,0.000,-0.031
1.702,1.901,9.929,-0.066,0.002,-0.032
1.688,1.896,9.926,-0.068,0.005,-0.034
1.674,1.894,9.941,-0.072,0.008,-0.035
1.674,1.894,9.943,-0.075,0.010,-0.033
1.688,1.889,9.965,-0.079,0.011,-0.031
1.695,1.906,9.962,-0.083,0.014,-0.029
1.712,1.927,9.972,-0.087,0.015,-0.027
1.712,1.942,9.969,-0.088,0.016,-0.026
1.714,1.999,10.053,-0.086,0.015,-0.040
1.717,1.997,10.072,-0.083,0.015,-0.044
1.702,1.968,10.104,-0.079,0.015,-0.046
1.702,1.956,10.118,-0.072,0.015,-0.045
1.707,1.942,10.147,-0.062,0.016,-0.042
1.702,1.942,10.127,-0.056,0.017,-0.040
1.726,1.925,10.056,-0.047,0.017,-0.038
1.705,1.932,10.022,-0.039,0.016,-0.036
1.700,1.920,9.993,-0.032,0.015,-0.034
1.686,1.913,9.962,-0.029,0.015,-0.033
1.686,1.908,9.922,-0.026,0.013,-0.032
1.688,1.913,9.902,-0.024,0.010,-0.029
1.678,1.944,9.883,-0.023,0.007,-0.027
1.683,1.946,9.867,-0.025,0.006,-0.024
1.690,1.954,9.855,-0.030,0.002,-0.022
1.695,1.968,9.835,-0.032,0.000,-0.021
1.700,1.958,9.831,-0.036,-0.003,-0.020
1.705,1.961,9.826,-0.040,-0.006,-0.021
1.724,1.961,9.835,-0.043,-0.008,-0.023
1.733,1.973,9.826,-0.046,-0.010,-0.025
1.738,1.978,9.835,-0.049,-0.011,-0.030
1.743,1.966,9.874,-0.052,-0.011,-0.036
1.729,1.949,9.929,-0.056,-0.011,-0.041
1.729,1.930,9.953,-0.058,-0.009,-0.044
1.731,1.923,9.977,-0.062,-0.004,-0.047
1.736,1.906,10.048,-0.067,0.002,-0.050
1.724,1.877,10.063,-0.070,0.007,-0.051
1.736,1.875,10.068,-0.071,0.013,-0.052
1.745,1.882,10.056,-0.070,0.033,-0.058
1.748,1.870,10.025,-0.068,0.037,-0.061
1.729,1.856,10.010,-0.066,0.041,-0.065
1.726,1.827,9.993,-0.062,0.042,-0.068
1.738,1.805,10.015,-0.058,0.043,-0.070
1.724,1.793,10.005,-0.057,0.043,-0.070
1.721,1.786,9.979,-0.054,0.042,-0.068
1.731,1.772,9.953,-0.053,0.041,-0.065
1.709,1.769,9.936,-0.053,0.040,-0.061
1.705,1.774,9.910,-0.053,0.037,-0.058
1.705,1.793,9.895,-0.052,0.034,-0.054
1.702,1.800,9.905,-0.051,0.030,-0.050
1.707,1.793,9.912,-0.051,0.026,-0.046
1.714,1.803,9.926,-0.051,0.025,-0.043
1.712,1.829,9.938,-0.052,0.021,-0.040
1.717,1.846,9.946,-0.053,0.019,-0.038
1.717,1.856,9.926,-0.056,0.017,-0.037
1.719,1.870,9.953,-0.060,0.016,-0.036
1.729,1.867,9.953,-0.063,0.015,-0.036
1.736,1.879,9.977,-0.066,0.015,-0.036
1.745,1.911,9.996,-0.068,0.015,-0.037
1.757,1.949,10.005,-0.068,0.017,-0.038
1.769,1.970,10.034,-0.070,0.019,-0.041
1.762,1.968,10.063,-0.069,0.020,-0.043
1.774,1.966,10.063,-0.067,0.022,-0.048
1.781,1.982,10.080,-0.064,0.024,-0.052
1.798,1.994,10.118,-0.059,0.026,-0.056
1.796,1.992,10.099,-0.056,0.027,-0.059
1.738,1.970,10.039,-0.034,0.054,-0.104
1.745,1.956,10.025,-0.031,0.056,-0.104
1.726,1.930,9.991,-0.028,0.058,-0.104
1.712,1.923,9.965,-0.026,0.059,-0.103
1.717,1.901,9.960,-0.023,0.059,-0.100
1.709,1.894,9.936,-0.020,0.060,-0.095
1.709,1.896,9.926,-0.019,0.060,-0.088
1.700,1.906,9.922,-0.019,0.059,-0.083
1.707,1.918,9.905,-0.021,0.058,-0.081
1.697,1.939,9.898,-0.023,0.056,-0.078
1.697,1.944,9.886,-0.027,0.054,-0.077
1.695,1.956,9.917,-0.030,0.053,-0.074
1.693,1.968,9.926,-0.031,0.053,-0.072
1.697,1.990,9.957,-0.031,0.051,-0.070
1.702,2.018,9.977,-0.029,0.050,-0.069
1.712,2.037,10.022,-0.026,0.050,-0.070
1.724,2.057,10.032,-0.026,0.050,-0.073
1.729,2.061,10.048,-0.027,0.049,-0.077
1.731,2.066,10.046,-0.030,0.050,-0.080
1.733,2.069,10.056,-0.030,0.051,-0.085
1.724,2.049,10.082,-0.032,0.052,-0.089
1.726,2.045,10.104,-0.033,0.052,-0.095
1.721,2.025,10.120,-0.033,0.054,-0.098
1.693,1.980,10.166,-0.033,0.056,-0.104
1.690,1.944,10.206,-0.031,0.060,-0.110
1.681,1.903,10.206,-0.031,0.066,-0.114
1.674,1.858,10.214,-0.029,0.070,-0.116
1.652,1.762,10.206,-0.022,0.079,-0.115
1.614,1.530,10.025,0.007,0.100,-0.080
1.633,1.494,9.972,0.012,0.099,-0.066
1.638,1.484,9.902,0.015,0.099,-0.052
1.621,1.487,9.852,0.016,0.095,-0.039
1.616,1.506,9.816,0.014,0.091,-0.029
1.618,1.518,9.744,0.012,0.085,-0.017
1.621,1.537,9.697,0.008,0.079,-0.004
1.640,1.575,9.670,0.003,0.070,0.008
1.647,1.604,9.646,-0.002,0.063,0.016
1.678,1.654,9.625,-0.009,0.053,0.023
1.688,1.688,9.625,-0.015,0.044,0.026
1.721,1.724,9.656,-0.022,0.035,0.030
1.741,1.745,9.677,-0.026,0.030,0.030
1.772,1.769,9.699,-0.029,0.024,0.031
1.776,1.796,9.723,-0.030,0.020,0.030
1.793,1.827,9.749,-0.030,0.018,0.027
1.812,1.853,9.771,-0.029,0.017,0.023
1.824,1.882,9.792,-0.028,0.018,0.018
1.851,1.915,9.792,-0.028,0.019,0.013
1.865,1.942,9.790,-0.029,0.021,0.005
1.858,1.978,9.809,-0.032,0.024,-0.003
1.865,2.004,9.809,-0.036,0.026,-0.012
1.879,2.021,9.797,-0.039,0.030,-0.020
1.884,2.042,9.831,-0.044,0.035,-0.031
1.863,2.061,9.852,-0.051,0.041,-0.043
1.860,2.095,9.845,-0.058,0.046,-0.055
1.853,2.105,9.847,-0.063,0.050,-0.066
1.846,2.112,9.843,-0.069,0.055,-0.080
1.714,1.949,9.799,-0.083,0.062,-0.144
1.690,1.911,9.790,-0.083,0.057,-0.147
1.674,1.887,9.787,-0.084,0.054,-0.147
1.642,1.875,9.792,-0.084,0.049,-0.144
1.621,1.841,9.816,-0.084,0.045,-0.141
