2.617,-5.291,-7.575,-0.245,0.097,0.357,396037
2.655,-5.217,-7.618,-0.244,0.097,0.352,396042
2.689,-5.148,-7.621,-0.241,0.094,0.345,396046
2.727,-5.085,-7.611,-0.238,0.090,0.336,396049
2.761,-5.042,-7.597,-0.234,0.088,0.327,396053
2.777,-4.997,-7.587,-0.228,0.083,0.314,396057
2.792,-4.958,-7.585,-0.222,0.078,0.298,396061
2.816,-4.915,-7.602,-0.217,0.072,0.280,396065
2.837,-4.887,-7.594,-0.211,0.064,0.261,396068
2.849,-4.882,-7.594,-0.204,0.056,0.240,396072
2.849,-4.896,-7.592,-0.198,0.049,0.225,396076
2.842,-4.894,-7.566,-0.189,0.042,0.207,396080
2.844,-4.911,-7.544,-0.181,0.035,0.187,396084
2.837,-4.927,-7.515,-0.174,0.029,0.168,396088
2.818,-4.956,-7.475,-0.167,0.023,0.150,396092
2.806,-4.987,-7.453,-0.160,0.020,0.132,396096
2.789,-5.030,-7.429,-0.154,0.018,0.117,396099
2.792,-5.071,-7.408,-0.147,0.016,0.102,396103
2.784,-5.104,-7.405,-0.142,0.015,0.092,396107
2.777,-5.155,-7.389,-0.136,0.015,0.080,396111
2.761,-5.200,-7.369,-0.131,0.014,0.070,396115
2.768,-5.241,-7.374,-0.126,0.014,0.061,396119
2.741,-5.272,-7.360,-0.120,0.013,0.051,396122
2.727,-5.282,-7.355,-0.117,0.014,0.046,396126
2.705,-5.320,-7.326,-0.107,0.020,0.033,396134
2.703,-5.341,-7.266,-0.102,0.027,0.024,396140
2.682,-5.346,-7.269,-0.097,0.036,0.017,396144
2.677,-5.361,-7.276,-0.091,0.041,0.011,396148
2.679,-5.368,-7.290,-0.087,0.044,0.008,396152
2.679,-5.370,-7.295,-0.082,0.048,0.002,396156
2.679,-5.358,-7.314,-0.076,0.051,-0.005,396160
2.698,-5.344,-7.314,-0.070,0.052,-0.014,396164
2.722,-5.356,-7.319,-0.064,0.053,-0.023,396167
2.715,-5.361,-7.331,-0.058,0.052,-0.031,396171
2.722,-5.365,-7.360,-0.051,0.052,-0.040,396175
2.715,-5.380,-7.412,-0.043,0.051,-0.050,396179
2.674,-5.416,-7.434,-0.033,0.049,-0.059,396184
2.670,-5.452,-7.432,-0.025,0.049,-0.067,396188
2.660,-5.473,-7.441,-0.018,0.048,-0.074,396192
2.646,-5.488,-7.444,-0.012,0.049,-0.078,396196
2.619,-5.511,-7.465,-0.007,0.050,-0.082,396200
2.634,-5.533,-7.468,-0.003,0.051,-0.086,396203
2.626,-5.550,-7.479,-0.001,0.054,-0.088,396207
2.629,-5.564,-7.479,0.002,0.056,-0.089,396211
2.612,-5.586,-7.463,0.003,0.061,-0.088,396215
2.588,-5.598,-7.441,0.003,0.066,-0.089,396219
2.574,-5.600,-7.408,0.001,0.073,-0.089,396222
2.550,-5.593,-7.432,0.002,0.084,-0.087,396228
2.545,-5.581,-7.470,0.003,0.091,-0.084,396233
2.535,-5.583,-7.515,0.003,0.096,-0.082,396237
2.535,-5.574,-7.544,0.004,0.097,-0.082,396241
2.516,-5.578,-7.599,0.005,0.095,-0.081,396245
2.519,-5.569,-7.611,0.004,0.093,-0.080,396249
2.528,-5.571,-7.606,0.003,0.090,-0.078,396253
2.521,-5.555,-7.561,0.003,0.088,-0.077,396256
2.526,-5.545,-7.554,0.002,0.088,-0.077,396260
2.535,-5.540,-7.525,0.001,0.090,-0.077,396264
2.523,-5.526,-7.508,0.001,0.094,-0.078,396268
2.538,-5.526,-7.532,0.002,0.100,-0.080,396272
2.519,-5.555,-7.566,0.002,0.108,-0.082,396283
2.526,-5.550,-7.606,0.003,0.107,-0.082,396287
2.521,-5.550,-7.616,0.004,0.106,-0.082,396290
2.516,-5.543,-7.606,0.005,0.103,-0.082,396294
2.519,-5.538,-7.602,0.007,0.100,-0.082,396298
2.526,-5.538,-7.594,0.009,0.097,-0.083,396302
2.528,-5.552,-7.611,0.011,0.095,-0.084,396306
2.516,-5.555,-7.609,0.014,0.093,-0.084,396310
2.507,-5.547,-7.582,0.015,0.092,-0.084,396313
2.512,-5.538,-7.558,0.016,0.093,-0.084,396317
2.509,-5.540,-7.558,0.018,0.096,-0.084,396321
2.492,-5.564,-7.551,0.019,0.099,-0.082,396327
2.478,-5.559,-7.587,0.020,0.102,-0.078,396332
2.459,-5.562,-7.623,0.021,0.105,-0.075,396336
2.452,-5.567,-7.633,0.020,0.106,-0.072,396340
2.447,-5.547,-7.669,0.019,0.107,-0.069,396344
2.456,-5.535,-7.673,0.018,0.107,-0.065,396348
2.464,-5.519,-7.669,0.017,0.107,-0.062,396351
2.447,-5.495,-7.642,0.017,0.107,-0.058,396355
2.442,-5.483,-7.661,0.016,0.107,-0.056,396359
2.440,-5.485,-7.664,0.015,0.106,-0.054,396363
2.461,-5.466,-7.645,0.014,0.106,-0.051,396367
2.452,-5.449,-7.657,0.014,0.106,-0.049,396371
2.466,-5.447,-7.652,0.015,0.108,-0.047,396374
2.466,-5.471,-7.640,0.014,0.108,-0.046,396381
2.485,-5.476,-7.618,0.012,0.111,-0.044,396385
2.471,-5.490,-7.638,0.011,0.114,-0.042,396389
2.464,-5.507,-7.649,0.009,0.117,-0.038,396392
2.464,-5.519,-7.669,0.007,0.120,-0.033,396396
2.459,-5.511,-7.681,0.007,0.121,-0.030,396400
