8.938,0.764,4.489,0.031,-0.493,0.674,160625
9.000,0.733,4.503,0.039,-0.513,0.681,160630
9.029,0.704,4.537,0.052,-0.532,0.691,160634
9.062,0.690,4.566,0.068,-0.551,0.705,160638
9.093,0.680,4.614,0.083,-0.565,0.717,160642
9.151,0.685,4.650,0.106,-0.587,0.737,160646
9.196,0.690,4.714,0.136,-0.607,0.759,160649
9.234,0.697,4.798,0.174,-0.625,0.786,160653
9.266,0.716,4.867,0.219,-0.640,0.818,160657
9.268,0.747,4.932,0.256,-0.649,0.842,160661
9.251,0.809,5.023,0.305,-0.657,0.874,160665
9.218,0.883,5.131,0.350,-0.660,0.905,160669
9.175,0.955,5.193,0.385,-0.657,0.933,160672
9.115,1.056,5.260,0.408,-0.648,0.956,160676
9.038,1.176,5.329,0.418,-0.632,0.975,160680
8.976,1.307,5.425,0.420,-0.611,0.987,160684
8.890,1.456,5.495,0.419,-0.585,0.992,160688
8.835,1.571,5.535,0.415,-0.561,0.992,160692
8.782,1.719,5.571,0.402,-0.527,0.984,160696
8.724,1.853,5.595,0.370,-0.490,0.965,160699
8.684,1.997,5.588,0.322,-0.451,0.937,160703
8.631,2.126,5.617,0.264,-0.411,0.899,160707
8.602,2.210,5.641,0.217,-0.380,0.864,160711
8.583,2.308,5.648,0.157,-0.339,0.812,160715
8.564,2.416,5.655,0.105,-0.301,0.754,160719
8.610,2.500,5.607,0.024,-0.236,0.641,160725
8.657,2.538,5.581,-0.023,-0.195,0.555,160731
8.672,2.535,5.571,-0.054,-0.163,0.484,160735
8.703,2.485,5.559,-0.077,-0.135,0.416,160739
8.734,2.411,5.552,-0.095,-0.107,0.349,160743
8.782,2.301,5.521,-0.111,-0.082,0.287,160746
8.806,2.167,5.495,-0.129,-0.058,0.234,160750
8.839,2.028,5.471,-0.144,-0.037,0.187,160754
8.851,1.925,5.464,-0.152,-0.021,0.158,160758
8.885,1.796,5.452,-0.154,-0.000,0.128,160762
8.904,1.688,5.454,-0.145,0.019,0.107,160765
8.906,1.597,5.411,-0.135,0.036,0.092,160769
8.911,1.520,5.377,-0.127,0.052,0.082,160773
8.914,1.463,5.310,-0.127,0.068,0.072,160778
8.928,1.463,5.255,-0.131,0.078,0.063,160782
