6.175,0.931,7.604,-0.245,0.073,-0.337,51394
6.172,0.888,7.523,-0.228,0.051,-0.311,51399
6.151,0.848,7.487,-0.213,0.035,-0.290,51403
6.146,0.814,7.484,-0.196,0.017,-0.267,51407
6.141,0.795,7.475,-0.179,-0.000,-0.244,51410
6.117,0.800,7.453,-0.161,-0.017,-0.220,51414
6.096,0.800,7.417,-0.149,-0.029,-0.202,51418
6.084,0.800,7.353,-0.135,-0.047,-0.180,51422
6.055,0.821,7.314,-0.121,-0.066,-0.157,51426
6.038,0.833,7.312,-0.108,-0.084,-0.135,51429
6.019,0.836,7.309,-0.098,-0.103,-0.112,51433
6.021,0.845,7.307,-0.089,-0.115,-0.097,51437
5.988,0.852,7.329,-0.077,-0.133,-0.077,51441
5.971,0.869,7.365,-0.066,-0.150,-0.056,51445
5.962,0.862,7.389,-0.056,-0.167,-0.036,51449
5.921,0.862,7.412,-0.046,-0.183,-0.015,51453
5.897,0.864,7.472,-0.038,-0.196,0.007,51457
5.873,0.893,7.535,-0.029,-0.210,0.028,51460
5.866,0.929,7.618,-0.020,-0.223,0.047,51464
5.859,0.965,7.666,-0.012,-0.230,0.062,51468
5.844,1.018,7.738,-0.003,-0.240,0.081,51472
5.835,1.089,7.784,0.006,-0.249,0.098,51476
5.823,1.152,7.843,0.015,-0.257,0.112,51479
5.811,1.223,7.877,0.023,-0.265,0.125,51483
5.806,1.290,7.906,0.030,-0.270,0.132,51487
5.794,1.451,8.009,0.045,-0.284,0.148,51496
5.770,1.523,8.068,0.050,-0.289,0.151,51500
5.763,1.580,8.138,0.054,-0.292,0.151,51504
5.758,1.626,8.200,0.058,-0.293,0.150,51507
5.775,1.664,8.279,0.060,-0.291,0.148,51511
5.777,1.688,8.320,0.061,-0.289,0.145,51515
5.760,1.724,8.387,0.060,-0.285,0.140,51519
5.772,1.769,8.435,0.058,-0.280,0.134,51523
5.782,1.822,8.464,0.055,-0.276,0.127,51526
5.792,1.858,8.523,0.050,-0.270,0.118,51530
5.784,1.879,8.545,0.047,-0.265,0.110,51534
5.796,1.920,8.578,0.042,-0.258,0.097,51538
5.818,1.968,8.607,0.037,-0.251,0.082,51542
5.823,2.014,8.626,0.030,-0.243,0.065,51546
5.849,2.045,8.645,0.024,-0.235,0.046,51550
5.837,2.066,8.641,0.017,-0.227,0.027,51553
5.842,2.069,8.641,0.007,-0.220,0.005,51557
5.825,2.061,8.638,-0.004,-0.213,-0.018,51561
5.830,2.054,8.626,-0.013,-0.208,-0.035,51565
5.832,2.023,8.629,-0.025,-0.201,-0.057,51569
5.837,1.985,8.643,-0.039,-0.194,-0.079,51573
5.873,1.927,8.657,-0.052,-0.187,-0.101,51576
5.880,1.865,8.681,-0.064,-0.182,-0.122,51580
5.875,1.812,8.689,-0.073,-0.177,-0.136,51584
5.854,1.702,8.667,-0.091,-0.169,-0.161,51590
5.854,1.599,8.650,-0.104,-0.163,-0.177,51594
5.856,1.549,8.645,-0.111,-0.161,-0.184,51598
5.871,1.475,8.681,-0.119,-0.157,-0.192,51602
5.885,1.386,8.712,-0.124,-0.152,-0.196,51606
5.883,1.310,8.756,-0.128,-0.148,-0.196,51609
5.897,1.243,8.789,-0.130,-0.144,-0.193,51613
5.890,1.192,8.789,-0.129,-0.140,-0.188,51617
5.892,1.120,8.792,-0.126,-0.137,-0.180,51621
5.883,1.101,8.811,-0.121,-0.134,-0.169,51625
5.883,1.094,8.792,-0.113,-0.132,-0.156,51628
5.878,1.097,8.794,-0.102,-0.132,-0.143,51632
5.854,1.111,8.792,-0.091,-0.131,-0.130,51637
5.863,1.168,8.813,-0.072,-0.128,-0.114,51643
5.861,1.199,8.861,-0.059,-0.126,-0.103,51647
5.832,1.233,8.892,-0.048,-0.119,-0.094,51651
5.801,1.269,8.935,-0.038,-0.111,-0.087,51654
5.784,1.290,8.976,-0.029,-0.101,-0.081,51658
5.763,1.334,8.983,-0.024,-0.089,-0.076,51662
5.746,1.360,8.985,-0.022,-0.079,-0.074,51666
5.715,1.389,9.005,-0.022,-0.064,-0.073,51670
5.710,1.429,8.947,-0.025,-0.049,-0.073,51674
